"","city","area","time","weekday","芠代丁(LST)ObsTime","代溃(hPa)StnPres","キ溃(hPa)SeaPres","放()Temperature","臩翴放()Td dew point","癸访(%)RH","硉(m/s)WS","(程)(360degree)WD","程皚(m/s)WSGust","程皚(360degree)WDGust","秖(mm)Precp","计(hr)PrecpHour","ら酚计(hr)SunShine","ぱら甮秖(MJ/)GloblRad","ǎ(km)Visb"
"2654","蔼动カ","C0V740_篨",2016-08-21 13:00:00,"Sunday",14,994.8,NA,33.5,NA,60,3.6,297,NA,NA,0,NA,NA,NA,NA
"2655","蔼动カ","C0V740_篨",2016-08-21 14:00:00,"Sunday",15,994.5,NA,33.1,NA,63,2.8,284,NA,NA,0,NA,NA,NA,NA
"2656","蔼动カ","C0V740_篨",2016-08-21 15:00:00,"Sunday",16,994.8,NA,27.8,NA,87,3.2,156,NA,NA,0,NA,NA,NA,NA
"2657","蔼动カ","C0V740_篨",2016-08-21 16:00:00,"Sunday",17,995.4,NA,26.9,NA,91,2.3,307,NA,NA,13,NA,NA,NA,NA
"2658","蔼动カ","C0V740_篨",2016-08-21 17:00:00,"Sunday",18,995.7,NA,26,NA,94,1.1,331,NA,NA,25,NA,NA,NA,NA
"2659","蔼动カ","C0V740_篨",2016-08-21 18:00:00,"Sunday",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA
"2660","蔼动カ","C0V740_篨",2016-08-21 19:00:00,"Sunday",20,997,NA,26,NA,95,1.8,5,NA,NA,0,NA,NA,NA,NA
"2661","蔼动カ","C0V740_篨",2016-08-21 20:00:00,"Sunday",21,997.6,NA,26.2,NA,93,1.4,9,NA,NA,0,NA,NA,NA,NA
"2662","蔼动カ","C0V740_篨",2016-08-21 21:00:00,"Sunday",22,998,NA,26.1,NA,95,1.4,9,NA,NA,0,NA,NA,NA,NA
"2663","蔼动カ","C0V740_篨",2016-08-21 22:00:00,"Sunday",23,997.8,NA,26,NA,95,2.2,3,NA,NA,0,NA,NA,NA,NA
"2664","蔼动カ","C0V740_篨",2016-08-21 23:00:00,"Sunday",24,997.7,NA,26,NA,94,2.3,360,NA,NA,0,NA,NA,NA,NA
"2665","蔼动カ","C0V740_篨",2016-08-22 00:00:00,"Monday",1,997.6,NA,26.2,NA,94,2,3,NA,NA,0,NA,NA,NA,NA
"2666","蔼动カ","C0V740_篨",2016-08-22 01:00:00,"Monday",2,997.3,NA,26.1,NA,94,1.3,351,NA,NA,0,NA,NA,NA,NA
"2667","蔼动カ","C0V740_篨",2016-08-22 02:00:00,"Monday",3,997.2,NA,26.1,NA,94,1.4,353,NA,NA,0,NA,NA,NA,NA
"2668","蔼动カ","C0V740_篨",2016-08-22 03:00:00,"Monday",4,997.3,NA,26,NA,94,2,359,NA,NA,0,NA,NA,NA,NA
"2669","蔼动カ","C0V740_篨",2016-08-22 04:00:00,"Monday",5,997.1,NA,25.9,NA,94,2.4,348,NA,NA,0,NA,NA,NA,NA
"2670","蔼动カ","C0V740_篨",2016-08-22 05:00:00,"Monday",6,997.3,NA,25.8,NA,95,2.2,348,NA,NA,0,NA,NA,NA,NA
"2671","蔼动カ","C0V740_篨",2016-08-22 06:00:00,"Monday",7,998,NA,26.6,NA,91,1.5,325,NA,NA,0,NA,NA,NA,NA
"2672","蔼动カ","C0V740_篨",2016-08-22 07:00:00,"Monday",8,998.2,NA,28.8,NA,80,1.2,2,NA,NA,0,NA,NA,NA,NA
"2673","蔼动カ","C0V740_篨",2016-08-22 08:00:00,"Monday",9,998,NA,30.2,NA,75,1.6,329,NA,NA,0,NA,NA,NA,NA
"2674","蔼动カ","C0V740_篨",2016-08-22 09:00:00,"Monday",10,997.8,NA,30.8,NA,71,2.4,330,NA,NA,0,NA,NA,NA,NA
"2675","蔼动カ","C0V740_篨",2016-08-22 10:00:00,"Monday",11,997.5,NA,31.8,NA,67,2.7,341,NA,NA,0,NA,NA,NA,NA
"2676","蔼动カ","C0V740_篨",2016-08-22 11:00:00,"Monday",12,997,NA,32.9,NA,62,1.7,334,NA,NA,0,NA,NA,NA,NA
"2677","蔼动カ","C0V740_篨",2016-08-22 12:00:00,"Monday",13,996.4,NA,33.5,NA,60,2.3,302,NA,NA,0,NA,NA,NA,NA
"2678","蔼动カ","C0V740_篨",2016-08-22 13:00:00,"Monday",14,996.2,NA,33.9,NA,59,2.9,314,NA,NA,0,NA,NA,NA,NA
"2679","蔼动カ","C0V740_篨",2016-08-22 14:00:00,"Monday",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2680","蔼动カ","C0V740_篨",2016-08-22 15:00:00,"Monday",16,995.5,NA,33.7,NA,63,2.8,334,NA,NA,0,NA,NA,NA,NA
"2681","蔼动カ","C0V740_篨",2016-08-22 16:00:00,"Monday",17,996.4,NA,29.2,NA,75,3,143,NA,NA,0,NA,NA,NA,NA
"2682","蔼动カ","C0V740_篨",2016-08-22 17:00:00,"Monday",18,996.8,NA,27.5,NA,90,1.1,139,NA,NA,1.5,NA,NA,NA,NA
"2683","蔼动カ","C0V740_篨",2016-08-22 18:00:00,"Monday",19,997.5,NA,28.1,NA,87,0.7,133,NA,NA,0,NA,NA,NA,NA
"2684","蔼动カ","C0V740_篨",2016-08-22 19:00:00,"Monday",20,997.7,NA,27.6,NA,92,1.8,15,NA,NA,0,NA,NA,NA,NA
"2685","蔼动カ","C0V740_篨",2016-08-22 20:00:00,"Monday",21,998,NA,27.3,NA,94,1.5,15,NA,NA,0.5,NA,NA,NA,NA
"2686","蔼动カ","C0V740_篨",2016-08-22 21:00:00,"Monday",22,998.1,NA,27.2,NA,92,1.2,4,NA,NA,0,NA,NA,NA,NA
"2687","蔼动カ","C0V740_篨",2016-08-22 22:00:00,"Monday",23,997.8,NA,27,NA,94,1.5,9,NA,NA,0,NA,NA,NA,NA
"2688","蔼动カ","C0V740_篨",2016-08-22 23:00:00,"Monday",24,997.9,NA,27,NA,93,1.1,8,NA,NA,0,NA,NA,NA,NA
"2689","蔼动カ","C0V740_篨",2016-08-23 00:00:00,"Tuesday",1,997.5,NA,26.8,NA,94,1.6,2,NA,NA,0,NA,NA,NA,NA
"2690","蔼动カ","C0V740_篨",2016-08-23 01:00:00,"Tuesday",2,997.6,NA,26.9,NA,92,1.4,339,NA,NA,0,NA,NA,NA,NA
"2691","蔼动カ","C0V740_篨",2016-08-23 02:00:00,"Tuesday",3,997.5,NA,26.7,NA,93,1.1,3,NA,NA,0,NA,NA,NA,NA
"2692","蔼动カ","C0V740_篨",2016-08-23 03:00:00,"Tuesday",4,997.5,NA,26.5,NA,94,1.9,349,NA,NA,0,NA,NA,NA,NA
"2693","蔼动カ","C0V740_篨",2016-08-23 04:00:00,"Tuesday",5,997.6,NA,26.3,NA,94,2,350,NA,NA,0,NA,NA,NA,NA
"2694","蔼动カ","C0V740_篨",2016-08-23 05:00:00,"Tuesday",6,997.7,NA,26,NA,94,2.1,348,NA,NA,0,NA,NA,NA,NA
"2695","蔼动カ","C0V740_篨",2016-08-23 06:00:00,"Tuesday",7,998,NA,26.4,NA,92,2,1,NA,NA,0,NA,NA,NA,NA
"2696","蔼动カ","C0V740_篨",2016-08-23 07:00:00,"Tuesday",8,998.1,NA,27.9,NA,83,2.1,2,NA,NA,0,NA,NA,NA,NA
"2697","蔼动カ","C0V740_篨",2016-08-23 08:00:00,"Tuesday",9,998.2,NA,30.2,NA,77,1.7,317,NA,NA,0,NA,NA,NA,NA
"2698","蔼动カ","C0V740_篨",2016-08-23 09:00:00,"Tuesday",10,998,NA,31.5,NA,69,1.7,310,NA,NA,0,NA,NA,NA,NA
"2699","蔼动カ","C0V740_篨",2016-08-23 10:00:00,"Tuesday",11,997.8,NA,31.2,NA,67,1.4,291,NA,NA,0,NA,NA,NA,NA
"2700","蔼动カ","C0V740_篨",2016-08-23 11:00:00,"Tuesday",12,996.9,NA,32.5,NA,63,2.3,282,NA,NA,0,NA,NA,NA,NA
"2701","蔼动カ","C0V740_篨",2016-08-23 12:00:00,"Tuesday",13,996.1,NA,33.2,NA,58,3.3,282,NA,NA,0,NA,NA,NA,NA
"2702","蔼动カ","C0V740_篨",2016-08-23 13:00:00,"Tuesday",14,995.6,NA,33.3,NA,55,3,269,NA,NA,0,NA,NA,NA,NA
"2703","蔼动カ","C0V740_篨",2016-08-23 14:00:00,"Tuesday",15,995.2,NA,33.1,NA,56,2.8,249,NA,NA,0,NA,NA,NA,NA
"2704","蔼动カ","C0V740_篨",2016-08-23 15:00:00,"Tuesday",16,995,NA,32.9,NA,59,2.5,253,NA,NA,NA,NA,NA,NA,NA
"2705","蔼动カ","C0V740_篨",2016-08-23 16:00:00,"Tuesday",17,994.8,NA,32.6,NA,62,2.1,237,NA,NA,0,NA,NA,NA,NA
"2706","蔼动カ","C0V740_篨",2016-08-23 17:00:00,"Tuesday",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2707","蔼动カ","C0V740_篨",2016-08-23 18:00:00,"Tuesday",19,995.7,NA,30.1,NA,75,1.4,265,NA,NA,NA,NA,NA,NA,NA
"2708","蔼动カ","C0V740_篨",2016-08-23 19:00:00,"Tuesday",20,996.1,NA,29.3,NA,81,1.6,340,NA,NA,0,NA,NA,NA,NA
"2709","蔼动カ","C0V740_篨",2016-08-23 20:00:00,"Tuesday",21,996.7,NA,29.3,NA,83,0.4,141,NA,NA,0,NA,NA,NA,NA
"2710","蔼动カ","C0V740_篨",2016-08-23 21:00:00,"Tuesday",22,997,NA,28.9,NA,84,0.9,143,NA,NA,0,NA,NA,NA,NA
"2711","蔼动カ","C0V740_篨",2016-08-23 22:00:00,"Tuesday",23,996.9,NA,28.6,NA,81,1.1,129,NA,NA,0,NA,NA,NA,NA
"2712","蔼动カ","C0V740_篨",2016-08-23 23:00:00,"Tuesday",24,996.5,NA,28.4,NA,81,0.8,120,NA,NA,0,NA,NA,NA,NA
"2713","蔼动カ","C0V740_篨",2016-08-24 00:00:00,"Wednesday",1,996.3,NA,27.9,NA,86,0.7,51,NA,NA,0,NA,NA,NA,NA
"2714","蔼动カ","C0V740_篨",2016-08-24 01:00:00,"Wednesday",2,996.1,NA,27.8,NA,88,0.8,3,NA,NA,0,NA,NA,NA,NA
"2715","蔼动カ","C0V740_篨",2016-08-24 02:00:00,"Wednesday",3,996,NA,27.2,NA,93,0.3,47,NA,NA,0,NA,NA,NA,NA
"2716","蔼动カ","C0V740_篨",2016-08-24 03:00:00,"Wednesday",4,995.8,NA,27.1,NA,93,0.9,342,NA,NA,0,NA,NA,NA,NA
"2717","蔼动カ","C0V740_篨",2016-08-24 04:00:00,"Wednesday",5,995.9,NA,27.1,NA,92,1.1,352,NA,NA,0,NA,NA,NA,NA
"2718","蔼动カ","C0V740_篨",2016-08-24 05:00:00,"Wednesday",6,996,NA,26.9,NA,92,1.3,18,NA,NA,0,NA,NA,NA,NA
"2719","蔼动カ","C0V740_篨",2016-08-24 06:00:00,"Wednesday",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2720","蔼动カ","C0V740_篨",2016-08-24 07:00:00,"Wednesday",8,996.6,NA,28.7,NA,83,1.4,28,NA,NA,0,NA,NA,NA,NA
"2721","蔼动カ","C0V740_篨",2016-08-24 08:00:00,"Wednesday",9,996.6,NA,30.3,NA,72,1.6,269,NA,NA,0,NA,NA,NA,NA
"2722","蔼动カ","C0V740_篨",2016-08-24 09:00:00,"Wednesday",10,996.7,NA,31.8,NA,63,1,251,NA,NA,0,NA,NA,NA,NA
"2723","蔼动カ","C0V740_篨",2016-08-24 10:00:00,"Wednesday",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2724","蔼动カ","C0V740_篨",2016-08-24 11:00:00,"Wednesday",12,995.9,NA,32.7,NA,62,1.6,260,NA,NA,0,NA,NA,NA,NA
"2725","蔼动カ","C0V740_篨",2016-08-24 12:00:00,"Wednesday",13,995.4,NA,32.7,NA,64,2.4,246,NA,NA,0,NA,NA,NA,NA
"2726","蔼动カ","C0V740_篨",2016-08-24 13:00:00,"Wednesday",14,994.8,NA,32.8,NA,63,3.6,267,NA,NA,0,NA,NA,NA,NA
"2727","蔼动カ","C0V740_篨",2016-08-24 14:00:00,"Wednesday",15,994.7,NA,33.1,NA,60,1.8,252,NA,NA,0,NA,NA,NA,NA
"2728","蔼动カ","C0V740_篨",2016-08-24 15:00:00,"Wednesday",16,995,NA,32.5,NA,65,2.7,271,NA,NA,0,NA,NA,NA,NA
"2729","蔼动カ","C0V740_篨",2016-08-24 16:00:00,"Wednesday",17,995.1,NA,29.6,NA,80,3.5,89,NA,NA,0,NA,NA,NA,NA
"2730","蔼动カ","C0V740_篨",2016-08-24 17:00:00,"Wednesday",18,995.5,NA,27.9,NA,88,2.6,115,NA,NA,0,NA,NA,NA,NA
"2731","蔼动カ","C0V740_篨",2016-08-24 18:00:00,"Wednesday",19,996.4,NA,27.9,NA,87,1.5,122,NA,NA,0,NA,NA,NA,NA
"2732","蔼动カ","C0V740_篨",2016-08-24 19:00:00,"Wednesday",20,997.4,NA,27.7,NA,90,0.6,124,NA,NA,0.5,NA,NA,NA,NA
"2733","蔼动カ","C0V740_篨",2016-08-24 20:00:00,"Wednesday",21,997.9,NA,27.6,NA,91,1.5,30,NA,NA,0,NA,NA,NA,NA
"2734","蔼动カ","C0V740_篨",2016-08-24 21:00:00,"Wednesday",22,997.9,NA,27.4,NA,92,1.7,5,NA,NA,0,NA,NA,NA,NA
"2735","蔼动カ","C0V740_篨",2016-08-24 22:00:00,"Wednesday",23,997.6,NA,27.5,NA,90,0.5,27,NA,NA,0,NA,NA,NA,NA
"2736","蔼动カ","C0V740_篨",2016-08-24 23:00:00,"Wednesday",24,996.8,NA,27.4,NA,89,1.2,22,NA,NA,0,NA,NA,NA,NA
"2737","蔼动カ","C0V740_篨",2016-08-25 00:00:00,"Thursday",1,996.2,NA,27.2,NA,90,1.5,350,NA,NA,0,NA,NA,NA,NA
"2738","蔼动カ","C0V740_篨",2016-08-25 01:00:00,"Thursday",2,995.7,NA,26.6,NA,91,1.8,2,NA,NA,0,NA,NA,NA,NA
"2739","蔼动カ","C0V740_篨",2016-08-25 02:00:00,"Thursday",3,995.7,NA,26.4,NA,91,1.6,327,NA,NA,0,NA,NA,NA,NA
"2740","蔼动カ","C0V740_篨",2016-08-25 03:00:00,"Thursday",4,996,NA,26,NA,92,1.9,5,NA,NA,0,NA,NA,NA,NA
"2741","蔼动カ","C0V740_篨",2016-08-25 04:00:00,"Thursday",5,996.5,NA,26,NA,91,1.4,3,NA,NA,0,NA,NA,NA,NA
"2742","蔼动カ","C0V740_篨",2016-08-25 05:00:00,"Thursday",6,996.9,NA,26.5,NA,90,0.7,17,NA,NA,0,NA,NA,NA,NA
"2743","蔼动カ","C0V740_篨",2016-08-25 06:00:00,"Thursday",7,997.5,NA,26.4,NA,91,1.5,22,NA,NA,0,NA,NA,NA,NA
"2744","蔼动カ","C0V740_篨",2016-08-25 07:00:00,"Thursday",8,998,NA,27.3,NA,87,1.2,22,NA,NA,0,NA,NA,NA,NA
"2745","蔼动カ","C0V740_篨",2016-08-25 08:00:00,"Thursday",9,998.4,NA,30,NA,73,1.5,129,NA,NA,0,NA,NA,NA,NA
"2746","蔼动カ","C0V740_篨",2016-08-25 09:00:00,"Thursday",10,998.2,NA,31.5,NA,67,1.8,149,NA,NA,0,NA,NA,NA,NA
"2747","蔼动カ","C0V740_篨",2016-08-25 10:00:00,"Thursday",11,997.8,NA,33.3,NA,58,0.6,197,NA,NA,0,NA,NA,NA,NA
"2748","蔼动カ","C0V740_篨",2016-08-25 11:00:00,"Thursday",12,997.5,NA,31.2,NA,68,2.4,246,NA,NA,0,NA,NA,NA,NA
"2749","蔼动カ","C0V740_篨",2016-08-25 12:00:00,"Thursday",13,996.6,NA,32.8,NA,60,2,220,NA,NA,0,NA,NA,NA,NA
"2750","蔼动カ","C0V740_篨",2016-08-25 13:00:00,"Thursday",14,995.7,NA,32.7,NA,64,1.8,224,NA,NA,0,NA,NA,NA,NA
"2751","蔼动カ","C0V740_篨",2016-08-25 14:00:00,"Thursday",15,995,NA,32.2,NA,69,2.8,272,NA,NA,0,NA,NA,NA,NA
"2752","蔼动カ","C0V740_篨",2016-08-25 15:00:00,"Thursday",16,994.8,NA,31.8,NA,70,2.8,286,NA,NA,0,NA,NA,NA,NA
"2753","蔼动カ","C0V740_篨",2016-08-25 16:00:00,"Thursday",17,994.8,NA,31.3,NA,72,2.3,294,NA,NA,0,NA,NA,NA,NA
"2754","蔼动カ","C0V740_篨",2016-08-25 17:00:00,"Thursday",18,995,NA,30.3,NA,75,1.9,278,NA,NA,0,NA,NA,NA,NA
"2755","蔼动カ","C0V740_篨",2016-08-25 18:00:00,"Thursday",19,995.5,NA,29.3,NA,80,1.5,294,NA,NA,0,NA,NA,NA,NA
"2756","蔼动カ","C0V740_篨",2016-08-25 19:00:00,"Thursday",20,996.3,NA,29.3,NA,80,0.5,23,NA,NA,0,NA,NA,NA,NA
"2757","蔼动カ","C0V740_篨",2016-08-25 20:00:00,"Thursday",21,996.9,NA,28.9,NA,83,0.7,173,NA,NA,0,NA,NA,NA,NA
"2758","蔼动カ","C0V740_篨",2016-08-25 21:00:00,"Thursday",22,997.3,NA,28.6,NA,88,1.1,90,NA,NA,0,NA,NA,NA,NA
"2759","蔼动カ","C0V740_篨",2016-08-25 22:00:00,"Thursday",23,997.4,NA,28.5,NA,90,1,101,NA,NA,0,NA,NA,NA,NA
"2760","蔼动カ","C0V740_篨",2016-08-25 23:00:00,"Thursday",24,997.5,NA,28,NA,92,1,32,NA,NA,0,NA,NA,NA,NA
"2761","蔼动カ","C0V740_篨",2016-08-26 00:00:00,"Friday",1,997,NA,28.1,NA,90,0.6,41,NA,NA,0,NA,NA,NA,NA
"2762","蔼动カ","C0V740_篨",2016-08-26 01:00:00,"Friday",2,996.5,NA,27.7,NA,92,0.9,13,NA,NA,0,NA,NA,NA,NA
"2763","蔼动カ","C0V740_篨",2016-08-26 02:00:00,"Friday",3,996.2,NA,27.7,NA,93,1.1,17,NA,NA,0,NA,NA,NA,NA
"2764","蔼动カ","C0V740_篨",2016-08-26 03:00:00,"Friday",4,996.2,NA,27.5,NA,94,1.5,3,NA,NA,0,NA,NA,NA,NA
"2765","蔼动カ","C0V740_篨",2016-08-26 04:00:00,"Friday",5,996.3,NA,27.1,NA,94,0.7,88,NA,NA,0,NA,NA,NA,NA
"2766","蔼动カ","C0V740_篨",2016-08-26 05:00:00,"Friday",6,996.6,NA,27.5,NA,90,0.7,46,NA,NA,0,NA,NA,NA,NA
"2767","蔼动カ","C0V740_篨",2016-08-26 06:00:00,"Friday",7,997.2,NA,27.5,NA,93,1.2,4,NA,NA,0,NA,NA,NA,NA
"2768","蔼动カ","C0V740_篨",2016-08-26 07:00:00,"Friday",8,997.5,NA,29,NA,85,1,125,NA,NA,0,NA,NA,NA,NA
"2769","蔼动カ","C0V740_篨",2016-08-26 08:00:00,"Friday",9,997.9,NA,30.2,NA,79,1,141,NA,NA,0,NA,NA,NA,NA
"2770","蔼动カ","C0V740_篨",2016-08-26 09:00:00,"Friday",10,997.7,NA,30.6,NA,77,2.2,284,NA,NA,0,NA,NA,NA,NA
"2771","蔼动カ","C0V740_篨",2016-08-26 10:00:00,"Friday",11,997.6,NA,29.3,NA,84,1.6,276,NA,NA,0,NA,NA,NA,NA
"2772","蔼动カ","C0V740_篨",2016-08-26 11:00:00,"Friday",12,997.2,NA,30.6,NA,78,0.9,244,NA,NA,0,NA,NA,NA,NA
"2773","蔼动カ","C0V740_篨",2016-08-26 12:00:00,"Friday",13,996.5,NA,32.2,NA,68,3.4,297,NA,NA,0,NA,NA,NA,NA
"2774","蔼动カ","C0V740_篨",2016-08-26 13:00:00,"Friday",14,995.8,NA,32.6,NA,67,3,276,NA,NA,0,NA,NA,NA,NA
"2775","蔼动カ","C0V740_篨",2016-08-26 14:00:00,"Friday",15,995.5,NA,32.3,NA,68,2.9,298,NA,NA,0,NA,NA,NA,NA
"2776","蔼动カ","C0V740_篨",2016-08-26 15:00:00,"Friday",16,995.4,NA,31.6,NA,71,3.5,305,NA,NA,0,NA,NA,NA,NA
"2777","蔼动カ","C0V740_篨",2016-08-26 16:00:00,"Friday",17,996,NA,31.4,NA,70,1.9,310,NA,NA,0,NA,NA,NA,NA
"2778","蔼动カ","C0V740_篨",2016-08-26 17:00:00,"Friday",18,997,NA,29.2,NA,80,1.4,81,NA,NA,0,NA,NA,NA,NA
"2779","蔼动カ","C0V740_篨",2016-08-26 18:00:00,"Friday",19,997.9,NA,29,NA,81,1.3,144,NA,NA,0,NA,NA,NA,NA
"2780","蔼动カ","C0V740_篨",2016-08-26 19:00:00,"Friday",20,998.4,NA,29.1,NA,81,1.1,159,NA,NA,0,NA,NA,NA,NA
"2781","蔼动カ","C0V740_篨",2016-08-26 20:00:00,"Friday",21,999.1,NA,28.6,NA,83,1.3,166,NA,NA,0,NA,NA,NA,NA
"2782","蔼动カ","C0V740_篨",2016-08-26 21:00:00,"Friday",22,999.8,NA,28.5,NA,84,1,168,NA,NA,0,NA,NA,NA,NA
"2783","蔼动カ","C0V740_篨",2016-08-26 22:00:00,"Friday",23,1000.2,NA,28.5,NA,83,0.7,138,NA,NA,0,NA,NA,NA,NA
"2784","蔼动カ","C0V740_篨",2016-08-26 23:00:00,"Friday",24,999.5,NA,27.9,NA,87,0.2,0,NA,NA,0,NA,NA,NA,NA
"2785","蔼动カ","C0V740_篨",2016-08-27 00:00:00,"Saturday",1,999,NA,27.5,NA,89,1.3,360,NA,NA,0,NA,NA,NA,NA
"2786","蔼动カ","C0V740_篨",2016-08-27 01:00:00,"Saturday",2,998.7,NA,27,NA,91,1.2,9,NA,NA,0,NA,NA,NA,NA
"2787","蔼动カ","C0V740_篨",2016-08-27 02:00:00,"Saturday",3,998.9,NA,26.3,NA,95,1.2,18,NA,NA,0,NA,NA,NA,NA
"2788","蔼动カ","C0V740_篨",2016-08-27 03:00:00,"Saturday",4,998.7,NA,26.4,NA,93,1.2,349,NA,NA,0,NA,NA,NA,NA
"2789","蔼动カ","C0V740_篨",2016-08-27 04:00:00,"Saturday",5,998.5,NA,25.8,NA,95,2.5,358,NA,NA,0,NA,NA,NA,NA
"2790","蔼动カ","C0V740_篨",2016-08-27 05:00:00,"Saturday",6,998.8,NA,25.9,NA,94,1.5,332,NA,NA,0,NA,NA,NA,NA
"2791","蔼动カ","C0V740_篨",2016-08-27 06:00:00,"Saturday",7,999.4,NA,26.6,NA,90,1.4,17,NA,NA,0,NA,NA,NA,NA
"2792","蔼动カ","C0V740_篨",2016-08-27 07:00:00,"Saturday",8,999.2,NA,27.7,NA,87,1.6,25,NA,NA,0,NA,NA,NA,NA
"2793","蔼动カ","C0V740_篨",2016-08-27 08:00:00,"Saturday",9,999.5,NA,30.8,NA,73,1.1,344,NA,NA,0,NA,NA,NA,NA
"2794","蔼动カ","C0V740_篨",2016-08-27 09:00:00,"Saturday",10,999.4,NA,31.1,NA,70,2.2,303,NA,NA,0,NA,NA,NA,NA
"2795","蔼动カ","C0V740_篨",2016-08-27 10:00:00,"Saturday",11,998.9,NA,32.7,NA,57,2.4,11,NA,NA,0,NA,NA,NA,NA
"2796","蔼动カ","C0V740_篨",2016-08-27 11:00:00,"Saturday",12,998.3,NA,33.4,NA,54,1.3,283,NA,NA,0,NA,NA,NA,NA
"2797","蔼动カ","C0V740_篨",2016-08-27 12:00:00,"Saturday",13,997.5,NA,33.9,NA,53,0.8,276,NA,NA,0,NA,NA,NA,NA
"2798","蔼动カ","C0V740_篨",2016-08-27 13:00:00,"Saturday",14,997.2,NA,32.9,NA,67,3.3,259,NA,NA,0,NA,NA,NA,NA
"2799","蔼动カ","C0V740_篨",2016-08-27 14:00:00,"Saturday",15,996.7,NA,33,NA,67,2.5,250,NA,NA,0,NA,NA,NA,NA
"2800","蔼动カ","C0V740_篨",2016-08-27 15:00:00,"Saturday",16,996.3,NA,32.8,NA,67,2.3,284,NA,NA,0,NA,NA,NA,NA
"2801","蔼动カ","C0V740_篨",2016-08-27 16:00:00,"Saturday",17,996.8,NA,30.3,NA,67,2.4,156,NA,NA,0,NA,NA,NA,NA
"2802","蔼动カ","C0V740_篨",2016-08-27 17:00:00,"Saturday",18,998.1,NA,26.1,NA,95,1.7,66,NA,NA,31,NA,NA,NA,NA
"2803","蔼动カ","C0V740_篨",2016-08-27 18:00:00,"Saturday",19,998.5,NA,25.9,NA,95,1.5,81,NA,NA,7.5,NA,NA,NA,NA
"2804","蔼动カ","C0V740_篨",2016-08-27 19:00:00,"Saturday",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2805","蔼动カ","C0V740_篨",2016-08-27 20:00:00,"Saturday",21,999.3,NA,26.9,NA,93,0.8,51,NA,NA,0,NA,NA,NA,NA
"2806","蔼动カ","C0V740_篨",2016-08-27 21:00:00,"Saturday",22,999.5,NA,27,NA,93,0.4,128,NA,NA,0,NA,NA,NA,NA
"2807","蔼动カ","C0V740_篨",2016-08-27 22:00:00,"Saturday",23,999.3,NA,26.9,NA,94,1,30,NA,NA,0,NA,NA,NA,NA
"2808","蔼动カ","C0V740_篨",2016-08-27 23:00:00,"Saturday",24,999,NA,26.9,NA,94,0.4,37,NA,NA,0,NA,NA,NA,NA
"2809","蔼动カ","C0V740_篨",2016-08-28 00:00:00,"Sunday",1,998.4,NA,26.7,NA,95,0.5,76,NA,NA,0,NA,NA,NA,NA
"2810","蔼动カ","C0V740_篨",2016-08-28 01:00:00,"Sunday",2,998.3,NA,26.7,NA,95,0.9,36,NA,NA,0,NA,NA,NA,NA
"2811","蔼动カ","C0V740_篨",2016-08-28 02:00:00,"Sunday",3,998.3,NA,26.9,NA,95,0.3,117,NA,NA,0,NA,NA,NA,NA
"2812","蔼动カ","C0V740_篨",2016-08-28 03:00:00,"Sunday",4,998.5,NA,27.1,NA,94,0,0,NA,NA,0,NA,NA,NA,NA
"2813","蔼动カ","C0V740_篨",2016-08-28 04:00:00,"Sunday",5,998.5,NA,26.6,NA,95,0.6,45,NA,NA,0,NA,NA,NA,NA
"2814","蔼动カ","C0V740_篨",2016-08-28 05:00:00,"Sunday",6,998.6,NA,26.6,NA,94,1.6,7,NA,NA,NA,NA,NA,NA,NA
"2815","蔼动カ","C0V740_篨",2016-08-28 06:00:00,"Sunday",7,998.9,NA,27,NA,89,2.3,3,NA,NA,0,NA,NA,NA,NA
"2816","蔼动カ","C0V740_篨",2016-08-28 07:00:00,"Sunday",8,999.2,NA,28.4,NA,85,1.1,25,NA,NA,0,NA,NA,NA,NA
"2817","蔼动カ","C0V740_篨",2016-08-28 08:00:00,"Sunday",9,999.2,NA,29.8,NA,78,1.7,129,NA,NA,0,NA,NA,NA,NA
"2818","蔼动カ","C0V740_篨",2016-08-28 09:00:00,"Sunday",10,998.9,NA,29.9,NA,75,2.7,250,NA,NA,0,NA,NA,NA,NA
"2819","蔼动カ","C0V740_篨",2016-08-28 10:00:00,"Sunday",11,998.5,NA,30.9,NA,71,1,243,NA,NA,0,NA,NA,NA,NA
"2820","蔼动カ","C0V740_篨",2016-08-28 11:00:00,"Sunday",12,997.9,NA,30.4,NA,72,1.6,315,NA,NA,0,NA,NA,NA,NA
"2821","蔼动カ","C0V740_篨",2016-08-28 12:00:00,"Sunday",13,997.1,NA,33,NA,61,1.5,235,NA,NA,0,NA,NA,NA,NA
"2822","蔼动カ","C0V740_篨",2016-08-28 13:00:00,"Sunday",14,996.2,NA,32.9,NA,62,2.5,294,NA,NA,NA,NA,NA,NA,NA
